year,month,day,julian_date,lake,nauplii,daphnia_pulex,daphnia_lumholtzi,adult_calanoid,juvenile_calanoid,adult_cyclopoid,juvenile_cyclopoid,ostracod,bosmina,neonate_daphnia,daphnia_longiremis,daphina_ambigua
2013,10,4,13277,Murray,0.082314286,1.090185714,,,,0.3417,0.369457143,,0.223971429,,,
2013,10,4,13277,Murray,0.155057143,,,,,0.4154,0.369457143,,0.252685714,,,
2013,10,4,13277,Murray,0.161757143,,,,,0.401042857,0.421142857,,0.263214286,,,
2013,10,4,13277,Murray,0.130171429,,,,,0.4221,0.446028571,,0.202914286,,,
2013,10,4,13277,Murray,0.259385714,,,,,0.456557143,0.267042857,,0.256514286,,,
2013,10,4,13277,Murray,0.164628571,,,,,0.508242857,0.299585714,,0.258428571,,,
2013,10,4,13277,Murray,0.142614286,,,,,0.804,0.417314286,,0.185685714,,,
2013,10,4,13277,Murray,0.186642857,,,,,0.536957143,0.449857143,,0.177071429,,,
2013,10,4,13277,Murray,0.138785714,,,,,0.5092,0.393385714,,0.223014286,,,
2013,10,4,13277,Murray,,,,,,0.655642857,0.2881,,0.212485714,,,
2013,10,4,13277,Murray,,,,,,0.299585714,0.374242857,,0.2144,,,
2013,10,4,13277,Murray,,,,,,0.530257143,0.433585714,,0.208657143,,,
2013,10,4,13277,Murray,,,,,,0.524514286,0.4087,,0.244071429,,,
2013,10,4,13277,Murray,,,,,,0.378071429,0.282357143,,0.286185714,,,
2013,10,4,13277,Murray,,,,,,0.526428571,,,,,,
2013,10,5,13278,Poway,0.332128571,1.068171429,,0.876742857,0.674785714,0.8308,0.559928571,,,0.491014286,1.134214286,0.545571429
2013,10,5,13278,Poway,0.2077,1.562057143,,0.882485714,0.898757143,0.715942857,0.467085714,,,,0.955228571,
2013,10,5,13278,Poway,0.229714286,1.548657143,,0.818357143,0.7571,0.534085714,0.617357143,,,,0.5226,
2013,10,5,13278,Poway,0.228757143,1.083485714,,0.950442857,0.603957143,0.8107,0.463257143,,,,0.625971429,
2013,10,5,13278,Poway,0.220142857,1.426142857,,0.983942857,0.604914286,0.753271429,0.379028571,,,,0.648942857,
2013,10,5,13278,Poway,0.2747,1.469214286,,1.001171429,0.480485714,0.593428571,0.608742857,,,,,
2013,10,5,13278,Poway,0.282357143,0.869085714,,0.9849,0.673828571,0.838457143,0.273742857,,,,,
2013,10,5,13278,Poway,0.246942857,1.282571429,,0.9715,0.540785714,0.547485714,0.471871429,,,,,
2013,10,5,13278,Poway,0.231628571,1.472085714,,0.990642857,0.479528571,1.189728571,0.457514286,,,,,
2013,10,5,13278,Poway,0.319685714,1.434757143,,,0.6097,0.759014286,0.394342857,,,,,
2013,10,5,13278,Poway,0.184728571,1.3668,,,0.492928571,0.822185714,0.433585714,,,,,
2013,10,5,13278,Poway,0.163671429,1.345742857,,,0.779114286,,0.521642857,,,,,
2013,10,5,13278,Poway,0.307242857,1.362014286,,,0.720728571,,0.474742857,,,,,
2013,10,5,13278,Poway,0.271828571,1.0385,,,0.546528571,,0.458471429,,,,,
2013,10,5,13278,Poway,0.156014286,,,,0.650857143,,0.477614286,,,,,
2013,10,5,13278,Poway,0.2814,,,,0.512071429,,0.3417,,,,,
2013,10,5,13278,Poway,,,,,0.560885714,,0.444114286,,,,,
2013,10,5,13278,Poway,,,,,0.6834,,0.491971429,,,,,
2013,10,5,13278,Poway,,,,,0.539828571,,0.3015,,,,,
2013,10,5,13278,Poway,,,,,0.594385714,,0.421142857,,,,,
2013,10,5,13278,Poway,,,,,0.603957143,,0.563757143,,,,,
2013,10,5,13278,Poway,,,,,,,0.3886,,,,,
2013,10,5,13278,Poway,,,,,,,0.411571429,,,,,
2013,10,5,13278,Poway,,,,,,,0.244071429,,,,,
2013,10,5,13278,Poway,,,,,,,0.4355,,,,,
2013,7,10,13191,Murray,0.300542857,,0.725514286,,,0.501542857,0.452728571,0.173242857,0.230671429,,,
2013,7,10,13191,Murray,0.244071429,,0.575242857,,,0.478571429,0.486228571,0.188557143,0.238328571,,,
2013,7,10,13191,Murray,0.213442857,,0.419228571,,,0.431671429,0.494842857,0.178985714,0.232585714,,,
2013,7,10,13191,Murray,0.151228571,,0.417314286,,,0.508242857,0.338828571,0.268,0.201,,,
2013,7,10,13191,Murray,0.184728571,,0.898757143,,,0.449857143,0.519728571,0.228757143,0.220142857,,,
2013,7,10,13191,Murray,0.109114286,,0.456557143,,,0.573328571,0.317771429,0.171328571,0.235457143,,,
2013,7,10,13191,Murray,0.265128571,,0.525471429,,,0.521642857,0.456557143,0.255557143,0.267042857,,,
2013,7,10,13191,Murray,0.1474,,0.8844,,,0.5829,0.333085714,0.168457143,0.246942857,,,
2013,7,10,13191,Murray,0.162714286,,0.451771429,,,0.470914286,0.401042857,0.170371429,0.278528571,,,
2013,7,10,13191,Murray,0.1407,,0.416357143,,,0.457514286,0.494842857,0.213442857,0.238328571,,,
2013,7,10,13191,Murray,0.196214286,,0.761885714,,,0.553228571,0.3283,0.305328571,0.198128571,,,
2013,7,10,13191,Murray,0.117728571,,0.947571429,,,0.4489,0.275657143,0.173242857,0.200042857,,,
2013,7,10,13191,Murray,0.149314286,,0.7035,,,0.478571429,0.463257143,0.229714286,0.231628571,,,
2013,7,10,13191,Murray,0.1474,,0.572371429,,,0.431671429,0.282357143,0.249814286,0.169414286,,,
2013,7,10,13191,Murray,0.208657143,,0.686271429,,,0.624057143,0.345528571,0.237371429,0.2345,,,
2013,7,10,13191,Murray,0.146442857,,0.773371429,,,0.534085714,0.351271429,0.225885714,0.1943,,,
2013,7,10,13191,Murray,0.171328571,,0.791557143,,,0.454642857,0.269914286,,0.1809,,,
2013,7,10,13191,Murray,0.105285714,,0.771457143,,,0.501542857,0.4824,,0.235457143,,,
2013,7,10,13191,Murray,0.203871429,,0.841328571,,,0.484314286,0.255557143,,0.169414286,,,
2013,7,10,13191,Murray,0.297671429,,0.574285714,,,0.484314286,0.4757,,0.209614286,,,
2013,7,10,13191,Murray,0.219185714,,0.895885714,,,0.503457143,0.286185714,,0.230671429,,,
2013,7,10,13191,Murray,0.292885714,,0.827928571,,,0.510157143,0.302457143,,0.178985714,,,
2013,7,10,13191,Murray,0.149314286,,0.767628571,,,0.486228571,0.335,,0.212485714,,,
2013,7,10,13191,Murray,0.226842857,,0.429757143,,,0.3953,0.379028571,,0.1742,,,
2013,7,10,13191,Murray,0.208657143,,0.699671429,,,0.627885714,0.299585714,,,,,
2013,7,10,13191,Poway,0.319685714,1.697014286,,1.015528571,0.6365,1.055728571,0.313942857,,,0.4623,,0.985857143
2013,7,10,13191,Poway,0.267042857,1.692228571,,0.898757143,0.521642857,0.883442857,0.508242857,,,0.480485714,,1.042328571
2013,7,10,13191,Poway,0.2278,1.8291,,1.041371429,0.484314286,1.140914286,0.276614286,,,,,0.953314286
2013,7,10,13191,Poway,0.171328571,1.925771429,,0.996385714,0.5293,0.849942857,0.4757,,,,,1.0921
2013,7,10,13191,Poway,0.168457143,2.013828571,,0.985857143,0.507285714,0.940871429,0.512071429,,,,,0.684357143
2013,7,10,13191,Poway,0.126342857,1.759228571,,1.041371429,0.633628571,0.6365,0.533128571,,,,,1.024142857
2013,7,10,13191,Poway,0.143571429,1.188771429,,1.100714286,0.531214286,1.140914286,0.283314286,,,,,0.871957143
2013,7,10,13191,Poway,0.111985714,1.6348,,0.7303,0.513985714,0.756142857,0.447942857,,,,,0.811657143
2013,7,10,13191,Poway,0.244071429,1.415614286,,1.003085714,0.698714286,0.941828571,0.504414286,,,,,0.711157143
2013,7,10,13191,Poway,0.181857143,1.6616,,0.940871429,0.4154,0.968628571,0.5226,,,,,1.203128571
2013,7,10,13191,Poway,0.171328571,1.780285714,,1.250985714,0.501542857,1.049028571,0.256514286,,,,,0.786771429
2013,7,10,13191,Poway,0.2077,1.008828571,,0.8308,0.504414286,1.008828571,0.331171429,,,,,0.798257143
2013,7,10,13191,Poway,0.183771429,0.929385714,,1.167714286,0.480485714,0.9581,0.535042857,,,,,
2013,7,10,13191,Poway,0.238328571,1.6147,,0.9581,0.503457143,1.310328571,0.539828571,,,,,
2013,7,10,13191,Poway,0.222057143,1.501757143,,0.994471429,0.580985714,0.973414286,0.485271429,,,,,
2013,7,10,13191,Poway,0.193342857,2.0435,,0.747528571,0.558014286,0.9112,0.2613,,,,,
2013,7,10,13191,Poway,0.185685714,1.639585714,,1.730514286,0.447942857,1.168671429,0.451771429,,,,,
2013,7,10,13191,Poway,0.272785714,1.879828571,,0.959057143,0.439328571,0.9514,0.410614286,,,,,
2013,7,10,13191,Poway,0.282357143,1.7085,,1.001171429,,0.899714286,0.360842857,,,,,
2013,7,10,13191,Poway,0.2948,1.825271429,,1.0921,,1.143785714,0.426885714,,,,,
2013,7,10,13191,Poway,0.224928571,1.421357143,,0.992557143,,0.766671429,0.520685714,,,,,
2013,7,10,13191,Poway,0.252685714,1.626185714,,0.9648,,1.032757143,0.412528571,,,,,
2013,7,10,13191,Poway,0.244071429,1.358185714,,1.003085714,,0.838457143,0.479528571,,,,,
2013,7,10,13191,Poway,,1.5678,,1.080614286,,0.860471429,0.410614286,,,,,
2013,7,10,13191,Poway,,1.6147,,0.860471429,,0.868128571,,,,,,
2013,7,17,13198,Murray,0.335,1.590771429,0.464214286,,,0.713071429,0.268,0.229714286,0.250771429,,,
2013,7,17,13198,Murray,0.299585714,1.2261,0.827928571,,,0.493885714,0.329257143,0.255557143,0.210571429,,,
2013,7,17,13198,Murray,0.270871429,,0.774328571,,,0.5896,0.204828571,0.268,0.250771429,,,
2013,7,17,13198,Murray,0.121557143,,0.465171429,,,0.503457143,0.307242857,0.2479,0.2479,,,
2013,7,17,13198,Murray,0.208657143,,0.796342857,,,0.6097,0.380942857,0.211528571,0.2747,,,
2013,7,17,13198,Murray,0.170371429,,0.593428571,,,0.5092,0.309157143,0.265128571,0.198128571,,,
2013,7,17,13198,Murray,0.257471429,,0.520685714,,,0.7839,0.352228571,0.324471429,0.238328571,,,
2013,7,17,13198,Murray,0.312028571,,0.525471429,,,0.597257143,0.397214286,0.295757143,0.258428571,,,
2013,7,17,13198,Murray,0.141657143,,0.437414286,,,0.526428571,0.346485714,0.2211,0.293842857,,,
2013,7,17,13198,Murray,0.161757143,,0.394342857,,,0.4556,0.297671429,0.2814,0.236414286,,,
2013,7,17,13198,Murray,0.222057143,,0.8978,,,0.5695,0.409657143,0.222057143,0.262257143,,,
2013,7,17,13198,Murray,0.275657143,,0.398171429,,,0.601085714,0.333085714,0.248857143,0.212485714,,,
2013,7,17,13198,Murray,0.128257143,,0.444114286,,,0.726471429,0.312985714,0.228757143,0.233542857,,,
2013,7,17,13198,Murray,0.181857143,,0.488142857,,,0.514942857,0.380942857,0.195257143,0.2278,,,
2013,7,17,13198,Murray,0.193342857,,0.668085714,,,0.508242857,0.369457143,0.259385714,0.003828571,,,
2013,7,17,13198,Murray,0.178028571,,0.909285714,,,0.628842857,0.4422,0.176114286,0.239285714,,,
2013,7,17,13198,Murray,0.245028571,,0.530257143,,,0.950442857,0.374242857,0.225885714,0.256514286,,,
2013,7,17,13198,Murray,0.128257143,,0.708285714,,,0.4154,0.402957143,0.252685714,0.218228571,,,
2013,7,17,13198,Murray,0.2546,,0.826014286,,,0.539828571,0.484314286,0.283314286,0.262257143,,,
2013,7,17,13198,Murray,0.163671429,,0.603957143,,,0.480485714,0.285228571,0.242157143,0.250771429,,,
2013,7,17,13198,Murray,0.132085714,,0.823142857,,,0.548442857,0.468042857,0.183771429,0.219185714,,,
2013,7,17,13198,Murray,0.149314286,,0.865257143,,,0.477614286,0.237371429,0.163671429,0.1742,,,
2013,7,17,13198,Murray,0.218228571,,0.873871429,,,0.631714286,0.339785714,0.1943,0.218228571,,,
2013,7,17,13198,Murray,0.129214286,,0.521642857,,,0.625014286,0.405828571,0.280442857,0.271828571,,,
2013,7,17,13198,Murray,0.179942857,,0.471871429,,,0.492928571,,0.268957143,0.256514286,,,
2013,7,24,13205,Murray,0.146442857,1.537171429,0.861428571,1.558228571,0.4489,0.6499,0.369457143,0.236414286,0.195257143,0.337871429,,
2013,7,24,13205,Murray,0.198128571,1.4606,0.628842857,0.945657143,0.485271429,0.6164,0.293842857,0.172285714,0.236414286,,,
2013,7,24,13205,Murray,0.246942857,,0.493885714,1.103585714,,0.662342857,0.279485714,0.218228571,0.231628571,,,
2013,7,24,13205,Murray,0.094757143,,0.574285714,1.004042857,,0.6566,0.305328571,0.089014286,0.212485714,,,
2013,7,24,13205,Murray,0.144528571,,0.469,0.929385714,,0.6499,0.249814286,0.195257143,0.1675,,,
2013,7,24,13205,Murray,0.139742857,,0.681485714,0.972457143,,0.602042857,0.260342857,0.256514286,0.173242857,,,
2013,7,24,13205,Murray,0.142614286,,0.430714286,0.950442857,,0.595342857,0.4087,0.201957143,0.202914286,,,
2013,7,24,13205,Murray,0.131128571,,0.505371429,0.469957143,,0.574285714,0.417314286,0.170371429,0.269914286,,,
2013,7,24,13205,Murray,0.163671429,,0.601085714,1.0653,,0.6365,0.287142857,0.190471429,0.236414286,,,
2013,7,24,13205,Murray,0.108157143,,0.605871429,,,0.7236,0.295757143,0.239285714,0.155057143,,,
2013,7,24,13205,Murray,0.131128571,,0.831757143,,,0.637457143,0.3618,,0.178028571,,,
2013,7,24,13205,Murray,0.271828571,,0.480485714,,,0.734128571,0.390514286,,0.197171429,,,
2013,7,24,13205,Murray,0.224928571,,0.654685714,,,0.580028571,0.429757143,,0.224928571,,,
2013,7,24,13205,Murray,0.306285714,,0.889185714,,,0.606828571,0.336914286,,0.184728571,,,
2013,7,24,13205,Murray,0.1407,,0.781985714,,,0.6298,0.312985714,,0.164628571,,,
2013,7,24,13205,Murray,0.152185714,,0.518771429,,,0.791557143,0.287142857,,0.225885714,,,
2013,7,24,13205,Murray,0.099542857,,0.4355,,,0.570457143,0.3484,,0.239285714,,,
2013,7,24,13205,Murray,0.135914286,,1.010742857,,,0.745614286,0.377114286,,0.189514286,,,
2013,7,24,13205,Murray,0.164628571,,0.985857143,,,0.692971429,0.3216,,0.204828571,,,
2013,7,24,13205,Murray,0.252685714,,1.007871429,,,0.500585714,0.431671429,,0.245028571,,,
2013,7,24,13205,Murray,0.143571429,,,,,0.706371429,,,0.215357143,,,
2013,7,24,13205,Murray,0.129214286,,,,,0.778157143,,,0.232585714,,,
2013,7,24,13205,Murray,0.184728571,,,,,0.954271429,,,0.1742,,,
2013,7,24,13205,Murray,0.071785714,,,,,0.579071429,,,0.204828571,,,
2013,7,24,13205,Murray,0.275657143,,,,,0.8241,,,0.245985714,,,
2013,7,31,13212,Murray,0.176114286,,0.642242857,,,0.564714286,0.372328571,0.153142857,0.235457143,0.334042857,,
2013,7,31,13212,Murray,0.255557143,,0.847071429,,,0.336914286,0.283314286,0.200042857,0.1809,,,
2013,7,31,13212,Murray,0.101457143,,0.627885714,,,0.334042857,0.2881,0.177071429,0.255557143,,,
2013,7,31,13212,Murray,0.104328571,,0.679571429,,,0.525471429,0.2881,0.1876,0.193342857,,,
2013,7,31,13212,Murray,0.1541,,0.419228571,,,0.437414286,0.330214286,0.304371429,0.244071429,,,
2013,7,31,13212,Murray,0.115814286,,0.594385714,,,0.600128571,0.323514286,0.195257143,0.2278,,,
2013,7,31,13212,Murray,0.271828571,,0.692014286,,,0.538871429,0.299585714,0.193342857,0.225885714,,,
2013,7,31,13212,Murray,0.216314286,,0.5561,,,0.7638,0.346485714,,0.242157143,,,
2013,7,31,13212,Murray,0.277571429,,0.744657143,,,0.506328571,0.335957143,,0.197171429,,,
2013,7,31,13212,Murray,0.104328571,,0.799214286,,,0.419228571,0.285228571,,0.2412,,,
2013,7,31,13212,Murray,0.148357143,,0.601085714,,,0.514942857,0.264171429,,0.201957143,,,
2013,7,31,13212,Murray,0.181857143,,0.484314286,,,0.5226,0.286185714,,0.178985714,,,
2013,7,31,13212,Murray,0.156971429,,0.933214286,,,0.536,0.309157143,,0.1943,,,
2013,7,31,13212,Murray,0.132085714,,1.064342857,,,0.67,0.223971429,,0.229714286,,,
2013,7,31,13212,Murray,0.135914286,,0.896842857,,,0.6231,0.3149,,0.248857143,,,
2013,7,31,13212,Murray,0.158885714,,0.622142857,,,0.546528571,0.271828571,,0.205785714,,,
2013,7,31,13212,Murray,0.119642857,,0.598214286,,,0.5695,0.384771429,,0.259385714,,,
2013,7,31,13212,Murray,0.157928571,,0.740828571,,,0.518771429,0.343614286,,0.230671429,,,
2013,7,31,13212,Murray,0.2077,,0.491971429,,,0.486228571,0.354142857,,0.189514286,,,
2013,7,31,13212,Murray,0.149314286,,0.572371429,,,0.531214286,0.305328571,,0.2077,,,
2013,7,31,13212,Murray,0.205785714,,1.003085714,,,0.557057143,0.307242857,,0.183771429,,,
2013,7,31,13212,Murray,0.155057143,,0.604914286,,,0.532171429,0.338828571,,0.235457143,,,
2013,7,31,13212,Murray,0.191428571,,0.615442857,,,0.628842857,0.307242857,,0.2479,,,
2013,7,31,13212,Murray,0.178028571,,0.6097,,,0.572371429,0.307242857,,0.229714286,,,
2013,7,31,13212,Murray,0.144528571,,0.9983,,,0.667128571,0.267042857,,0.236414286,,,
2013,10,10,13283,Murray,0.171328571,,0.969585714,0.709242857,,0.496757143,0.278528571,0.219185714,0.303414286,0.278528571,,
2013,10,10,13283,Murray,0.144528571,,0.517814286,,,0.511114286,0.333085714,,0.225885714,0.400085714,,
2013,10,10,13283,Murray,0.251728571,,1.103585714,,,0.513985714,0.298628571,,0.250771429,0.2881,,
2013,10,10,13283,Murray,0.134,,0.946614286,,,0.447942857,0.364671429,,0.346485714,,,
2013,10,10,13283,Murray,0.1876,,0.668085714,,,0.4087,0.307242857,,0.3417,,,
2013,10,10,13283,Murray,0.131128571,,0.570457143,,,0.372328571,0.312985714,,0.220142857,,,
2013,10,10,13283,Murray,0.132085714,,0.6231,,,0.310114286,0.231628571,,0.266085714,,,
2013,10,10,13283,Murray,0.219185714,,0.618314286,,,0.473785714,0.357014286,,0.282357143,,,
2013,10,10,13283,Murray,0.111985714,,0.526428571,,,0.459428571,0.2814,,0.287142857,,,
2013,10,10,13283,Murray,0.105285714,,0.5025,,,0.558971429,0.2546,,0.279485714,,,
2013,10,10,13283,Murray,0.097628571,,0.768585714,,,0.527385714,0.307242857,,0.228757143,,,
2013,10,10,13283,Murray,0.217271429,,0.5695,,,0.411571429,0.293842857,,0.285228571,,,
2013,10,10,13283,Murray,0.149314286,,0.545571429,,,0.510157143,0.418271429,,0.223014286,,,
2013,10,10,13283,Murray,0.235457143,,0.554185714,,,0.705414286,0.329257143,,0.320642857,,,
2013,10,10,13283,Murray,0.198128571,,0.530257143,,,0.592471429,0.322557143,,,,,
2013,10,10,13283,Murray,0.190471429,,0.439328571,,,0.449857143,0.371371429,,,,,
2013,10,10,13283,Murray,0.223971429,,0.487185714,,,0.421142857,0.3283,,,,,
2013,10,10,13283,Murray,0.178985714,,0.552271429,,,0.496757143,0.340742857,,,,,
2013,10,10,13283,Murray,0.145485714,,0.659471429,,,0.439328571,0.266085714,,,,,
2013,10,10,13283,Murray,0.116771429,,0.551314286,,,0.516857143,,,,,,
2013,10,10,13283,Murray,0.148357143,,0.526428571,,,0.5427,,,,,,
2013,10,10,13283,Murray,0.1139,,0.795385714,,,0.595342857,,,,,,
2013,10,10,13283,Murray,0.153142857,,0.806871429,,,0.483357143,,,,,,
2013,10,10,13283,Murray,0.081357143,,0.802085714,,,0.465171429,,,,,,
2013,10,10,13283,Murray,0.092842857,,0.485271429,,,0.491014286,,,,,,
2013,10,10,13283,Miramar,0.245985714,1.611828571,0.741785714,0.977242857,0.524514286,0.965757143,0.284271429,,0.233542857,,,0.741785714
2013,10,10,13283,Miramar,0.222057143,1.270128571,0.933214286,1.166757143,0.7973,1.071042857,0.265128571,,0.225885714,,,0.734128571
2013,10,10,13283,Miramar,0.259385714,1.0921,0.686271429,1.191642857,0.577157143,1.027014286,0.358928571,,,,,0.704457143
2013,10,10,13283,Miramar,0.0871,1.315114286,0.653728571,1.119857143,0.614485714,0.704457143,0.457514286,,,,,0.688185714
2013,10,10,13283,Miramar,0.156971429,0.744657143,1.443371429,0.861428571,0.641285714,0.608742857,0.270871429,,,,,0.670957143
2013,10,10,13283,Miramar,0.144528571,1.091142857,0.539828571,1.027014286,0.449857143,1.217485714,0.439328571,,,,,0.866214286
2013,10,10,13283,Miramar,0.189514286,0.751357143,,1.071042857,,0.870042857,0.319685714,,,,,1.055728571
2013,10,10,13283,Miramar,0.210571429,1.623314286,,0.953314286,,1.525685714,0.332128571,,,,,0.671914286
2013,10,10,13283,Miramar,0.165585714,0.795385714,,1.022228571,,0.405828571,0.437414286,,,,,0.646071429
2013,10,10,13283,Miramar,0.2278,1.1189,,1.027014286,,0.626928571,,,,,,0.7303
2013,10,10,13283,Miramar,0.134,1.263428571,,0.994471429,,0.8576,,,,,,0.628842857
2013,10,10,13283,Miramar,0.2613,1.484528571,,1.087314286,,0.726471429,,,,,,
2013,10,10,13283,Miramar,0.229714286,1.375414286,,0.960014286,,0.737,,,,,,
2013,10,10,13283,Miramar,0.1608,1.137085714,,1.003085714,,0.548442857,,,,,,
2013,10,10,13283,Miramar,0.1474,1.116985714,,1.103585714,,0.938957143,,,,,,
2013,10,10,13283,Miramar,0.243114286,1.158142857,,1.029885714,,1.329471429,,,,,,
2013,10,10,13283,Miramar,0.237371429,1.201214286,,1.1591,,0.846114286,,,,,,
2013,10,10,13283,Miramar,0.139742857,,,1.069128571,,0.746571429,,,,,,
2013,10,10,13283,Miramar,0.1809,,,1.082528571,,0.631714286,,,,,,
2013,10,10,13283,Miramar,0.128257143,,,0.938,,0.851857143,,,,,,
2013,10,10,13283,Miramar,0.129214286,,,0.7571,,0.534085714,,,,,,
2013,10,10,13283,Miramar,0.158885714,,,1.113157143,,0.603,,,,,,
2013,10,10,13283,Miramar,0.117728571,,,0.956185714,,,,,,,,
2013,10,10,13283,Miramar,0.181857143,,,1.469214286,,,,,,,,
2013,10,10,13283,Miramar,,,,0.890142857,,,,,,,,
2013,8,7,13219,Poway,0.133042857,1.595557143,,0.949485714,,1.041371429,0.4422,,,,,
2013,8,7,13219,Poway,0.112942857,1.290228571,,0.916942857,,0.631714286,0.426885714,,,,,
2013,8,7,13219,Poway,0.130171429,1.113157143,,0.969585714,,1.080614286,0.307242857,,,,,
2013,8,7,13219,Poway,0.123471429,1.300757143,,0.993514286,,0.905457143,0.292885714,,,,,
2013,8,7,13219,Poway,0.142614286,1.474,,1.135171429,,0.742742857,0.332128571,,,,,
2013,8,7,13219,Poway,0.101457143,0.899714286,,0.898757143,,0.796342857,0.255557143,,,,,
2013,8,7,13219,Poway,0.1541,0.805914286,,0.739871429,,0.612571429,0.179942857,,,,,
2013,8,7,13219,Poway,0.105285714,1.183985714,,0.912157143,,1.175371429,0.185685714,,,,,
2013,8,7,13219,Poway,0.1474,0.905457143,,1.054771429,,0.384771429,0.235457143,,,,,
2013,8,7,13219,Poway,0.119642857,0.905457143,,0.9782,,0.845157143,0.2814,,,,,
2013,8,7,13219,Poway,0.231628571,1.240457143,,0.9045,,0.731257143,0.423057143,,,,,
2013,8,7,13219,Poway,0.125385714,0.688185714,,1.102628571,,0.818357143,0.216314286,,,,,
2013,8,7,13219,Poway,0.284271429,1.181114286,,0.946614286,,0.465171429,0.393385714,,,,,
2013,8,7,13219,Poway,0.251728571,1.280657143,,0.905457143,,0.614485714,0.246942857,,,,,
2013,8,7,13219,Poway,0.1809,1.2797,,0.990642857,,0.491971429,0.269914286,,,,,
2013,8,7,13219,Poway,0.152185714,0.804,,0.940871429,,0.863342857,,,,,,
2013,8,7,13219,Poway,0.091885714,1.503671429,,0.9246,,1.2931,,,,,,
2013,8,7,13219,Poway,0.131128571,0.767628571,,0.811657143,,0.879614286,,,,,,
2013,8,7,13219,Poway,0.099542857,0.903542857,,1.097842857,,0.4154,,,,,,
2013,8,7,13219,Poway,0.213442857,1.371585714,,0.937042857,,0.456557143,,,,,,
2013,8,7,13219,Poway,0.1474,1.723814286,,0.887271429,,0.208657143,,,,,,
2013,8,7,13219,Poway,0.148357143,1.422314286,,0.653728571,,0.417314286,,,,,,
2013,8,7,13219,Poway,0.117728571,1.2864,,1.200257143,,,,,,,,
2013,8,7,13219,Poway,0.177071429,1.493142857,,0.992557143,,,,,,,,
2013,8,7,13219,Poway,0.166542857,1.237585714,,1.008828571,,,,,,,,
2013,10,12,13285,Poway,0.311071429,1.240457143,,1.087314286,0.668085714,0.538871429,0.385728571,,,0.419228571,0.594385714,1.210785714
2013,10,12,13285,Poway,0.143571429,1.255771429,,0.880571429,0.543657143,0.744657143,0.334042857,,,,,0.900671429
2013,10,12,13285,Poway,0.122514286,1.384985714,,1.123685714,0.893971429,0.906414286,0.263214286,,,,,0.705414286
2013,10,12,13285,Poway,0.116771429,1.5343,,1.095928571,0.784857143,0.587685714,0.302457143,,,,,0.769542857
2013,10,12,13285,Poway,0.2412,0.866214286,,0.680528571,0.558971429,0.909285714,0.421142857,,,,,0.751357143
2013,10,12,13285,Poway,0.105285714,1.0452,,1.123685714,0.655642857,0.751357143,0.610657143,,,,,0.834628571
2013,10,12,13285,Poway,0.2881,1.079657143,,1.008828571,0.574285714,1.013614286,0.354142857,,,,,1.047114286
2013,10,12,13285,Poway,0.213442857,1.128471429,,0.963842857,0.796342857,0.914071429,0.568542857,,,,,0.898757143
2013,10,12,13285,Poway,0.208657143,1.088271429,,1.130385714,0.624057143,0.506328571,0.461342857,,,,,0.8442
2013,10,12,13285,Poway,0.132085714,1.436671429,,1.301714286,0.650857143,0.510157143,0.481442857,,,,,0.739871429
2013,10,12,13285,Poway,0.277571429,1.075828571,,1.046157143,,0.478571429,0.518771429,,,,,0.811657143
2013,10,12,13285,Poway,0.116771429,1.072,,1.168671429,,0.667128571,0.292885714,,,,,1.068171429
2013,10,12,13285,Poway,0.152185714,1.482614286,,0.992557143,,0.6231,0.2881,,,,,0.785814286
2013,10,12,13285,Poway,0.1608,1.115071429,,1.154314286,,0.826971429,0.3283,,,,,0.7437
2013,10,12,13285,Poway,0.136871429,1.5477,,1.274914286,,,0.4891,,,,,0.753271429
2013,10,12,13285,Poway,0.128257143,1.407957143,,1.284485714,,,0.302457143,,,,,0.808785714
2013,10,12,13285,Poway,0.141657143,1.531428571,,0.846114286,,,0.260342857,,,,,0.759971429
2013,10,12,13285,Poway,0.155057143,0.977242857,,1.062428571,,,0.3953,,,,,0.793471429
2013,10,12,13285,Poway,0.157928571,1.488357143,,1.214614286,,,0.335957143,,,,,0.751357143
2013,10,12,13285,Poway,0.145485714,0.865257143,,1.186857143,,,0.357014286,,,,,
2013,10,12,13285,Poway,0.133042857,1.072957143,,1.490271429,,,0.407742857,,,,,
2013,10,12,13285,Poway,0.153142857,0.946614286,,0.825057143,,,0.249814286,,,,,
2013,10,12,13285,Poway,0.101457143,,,0.856642857,,,0.373285714,,,,,
2013,10,12,13285,Poway,0.145485714,,,0.751357143,,,0.391471429,,,,,
2013,10,12,13285,Poway,0.126342857,,,0.632671429,,,0.3216,,,,,
2013,10,27,13300,Poway,0.145485714,1.501757143,,0.898757143,,0.647985714,0.319685714,0.182814286,0.359885714,,,1.043285714
2013,10,27,13300,Poway,0.279485714,0.846114286,,0.929385714,,0.796342857,0.222057143,,,,,0.544614286
2013,10,27,13300,Poway,0.203871429,1.563971429,,0.977242857,,0.8777,0.287142857,,,,,0.619271429
2013,10,27,13300,Poway,0.269914286,0.983942857,,0.619271429,,0.718814286,0.3283,,,,,0.611614286
2013,10,27,13300,Poway,0.171328571,1.743914286,,0.695842857,,0.896842857,0.246942857,,,,,0.671914286
2013,10,27,13300,Poway,0.208657143,0.773371429,,1.962142857,,0.481442857,0.265128571,,,,,0.647985714
